center,left,right,steering,speed,throttle,break
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_15_615.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_15_615.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_15_615.jpg,-0.2,1,0,30.18123
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_15_688.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_15_688.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_15_688.jpg,-0.4,1,0,30.15817
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_15_765.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_15_765.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_15_765.jpg,0,1,0,30.18903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_15_845.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_15_845.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_15_845.jpg,0,1,0,30.19002
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_15_913.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_15_913.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_15_913.jpg,0,1,0,30.18989
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_15_993.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_15_993.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_15_993.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_075.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_075.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_075.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_154.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_154.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_154.jpg,-0.1,1,0,30.18786
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_234.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_234.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_234.jpg,-0.3,1,0,30.16947
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_311.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_311.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_311.jpg,0,1,0,30.1883
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_392.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_392.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_392.jpg,0,1,0,30.19
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_474.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_474.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_474.jpg,0,1,0,30.19023
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_545.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_545.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_545.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_618.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_618.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_618.jpg,-0.1,1,0,30.18822
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_691.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_691.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_691.jpg,-0.25,1,0,30.17523
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_769.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_769.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_769.jpg,0,1,0,30.18147
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_854.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_854.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_854.jpg,0,1,0,30.18928
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_16_933.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_16_933.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_16_933.jpg,0,1,0,30.19015
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_017.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_017.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_017.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_091.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_091.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_091.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_166.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_166.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_166.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_244.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_244.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_244.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_319.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_319.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_319.jpg,0,1,0,30.19057
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_398.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_398.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_398.jpg,0,1,0,30.19017
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_473.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_473.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_473.jpg,0,1,0,30.19021
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_541.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_541.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_541.jpg,0,1,0,30.18853
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_613.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_613.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_613.jpg,0,1,0,30.19094
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_686.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_686.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_686.jpg,0,1,0,30.19019
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_766.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_766.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_766.jpg,0,1,0,30.18897
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_835.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_835.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_835.jpg,-0.05,1,0,30.18975
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_902.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_902.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_902.jpg,-0.25,1,0,30.17458
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_17_985.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_17_985.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_17_985.jpg,0,1,0,30.19008
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_067.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_067.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_067.jpg,0,1,0,30.18986
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_137.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_137.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_137.jpg,-0.1,1,0,30.18912
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_205.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_205.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_205.jpg,-0.25,1,0,30.17709
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_278.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_278.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_278.jpg,-0.45,1,0,30.15326
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_350.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_350.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_350.jpg,0,1,0,30.18523
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_431.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_431.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_431.jpg,0,1,0,30.189
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_511.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_511.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_511.jpg,0,1,0,30.19003
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_598.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_598.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_598.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_676.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_676.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_676.jpg,-0.1,1,0,30.18833
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_750.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_750.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_750.jpg,-0.3,1,0,30.16974
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_821.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_821.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_821.jpg,0,1,0,30.18995
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_898.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_898.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_898.jpg,0,1,0,30.1902
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_18_978.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_18_978.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_18_978.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_055.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_055.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_055.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_130.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_130.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_130.jpg,-0.2,1,0,30.18037
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_205.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_205.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_205.jpg,0,1,0,30.18326
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_276.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_276.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_276.jpg,0,1,0,30.18955
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_350.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_350.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_350.jpg,0,1,0,30.19013
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_426.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_426.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_426.jpg,-0.2,1,0,30.18207
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_505.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_505.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_505.jpg,0,1,0,30.19013
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_579.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_579.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_579.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_647.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_647.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_647.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_721.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_721.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_721.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_797.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_797.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_797.jpg,0,1,0,30.19033
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_871.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_871.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_871.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_19_944.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_19_944.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_19_944.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_012.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_012.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_012.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_087.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_087.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_087.jpg,-0.1,1,0,30.18767
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_160.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_160.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_160.jpg,-0.3,1,0,30.16923
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_240.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_240.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_240.jpg,0,1,0,30.18822
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_320.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_320.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_320.jpg,0,1,0,30.18997
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_399.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_399.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_399.jpg,0,1,0,30.19025
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_472.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_472.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_472.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_549.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_549.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_549.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_624.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_624.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_624.jpg,0,1,0,30.19022
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_697.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_697.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_697.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_769.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_769.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_769.jpg,-0.15,1,0,30.18432
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_846.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_846.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_846.jpg,0,1,0,30.19111
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_916.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_916.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_916.jpg,0,1,0,30.19001
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_20_987.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_20_987.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_20_987.jpg,0,1,0,30.19025
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_058.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_058.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_058.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_129.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_129.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_129.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_200.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_200.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_200.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_268.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_268.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_268.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_336.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_336.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_336.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_420.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_420.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_420.jpg,-0.25,1,0,30.17479
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_504.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_504.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_504.jpg,-0.45,1,0,30.15149
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_32_21_573.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_32_21_573.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_32_21_573.jpg,0,1,0,30.17493
